#X,Acoustic Pressure across Frequency(1)_At Node 3332,Acoustic Pressure across Frequency(1)_At Node 3332
#Frequency(Hz),Pressure(N/mm^2(MPa))_Magnitude,Angle(degrees)_Phase
1650.000000,0.000127,-236.820429
1660.000000,0.000117,-232.691631
1670.000000,0.000108,-227.657043
1680.000000,0.000100,-221.540208
1690.000000,0.000093,-214.195446
1700.000000,0.000088,-205.566664
1710.000000,0.000086,-195.869842
1720.000000,0.000086,-185.636509
1730.000000,0.000090,-175.361580
1740.000000,0.000097,-166.089476
1750.000000,0.000106,-157.795010
1760.000000,0.000119,-151.098819
1770.000000,0.000134,-145.408642
1780.000000,0.000151,-140.838325
1790.000000,0.000170,-137.401809
1800.000000,0.000191,-134.492397
1810.000000,0.000215,-132.250712
1820.000000,0.000241,-130.510547
1830.000000,0.000270,-129.236096
1840.000000,0.000301,-128.370169
1850.000000,0.000336,-127.857692
1860.000000,0.000375,-127.676520
1870.000000,0.000418,-127.835051
1880.000000,0.000466,-128.318860
1890.000000,0.000520,-129.162032
1900.000000,0.000581,-130.380322
1910.000000,0.000650,-132.019025
1920.000000,0.000731,-134.014562
1930.000000,0.000820,-136.727500
1940.000000,0.000922,-140.135239
1950.000000,0.001040,-144.241269
1960.000000,0.001167,-149.443537
1970.000000,0.001307,-155.687647
1980.000000,0.001440,-163.221360
1990.000000,0.001564,-171.888331
2000.000000,0.001644,-181.404680


