#X,Acoustic Pressure across Frequency(3)_At Node 3334,Acoustic Pressure across Frequency(3)_At Node 3334
#Frequency(Hz),Pressure(N/mm^2(MPa))_Magnitude,Angle(degrees)_Phase
1750.000000,0.000049,-122.495667
1760.000000,0.000051,-125.423620
1770.000000,0.000052,-127.879232
1780.000000,0.000054,-130.425874
1790.000000,0.000056,-133.535132
1800.000000,0.000058,-136.177816
1810.000000,0.000060,-138.987873
1820.000000,0.000063,-141.810296
1830.000000,0.000066,-144.767690
1840.000000,0.000069,-147.874504
1850.000000,0.000072,-151.090964
1860.000000,0.000076,-154.438499
1870.000000,0.000081,-157.997419
1880.000000,0.000086,-161.745452
1890.000000,0.000092,-165.775230
1900.000000,0.000098,-170.078226
1910.000000,0.000106,-174.716871
1920.000000,0.000114,-179.254139
1930.000000,0.000124,-184.869755
1940.000000,0.000135,-191.168982
1950.000000,0.000147,-197.674693
1960.000000,0.000161,-205.675876
1970.000000,0.000175,-214.276469
1980.000000,0.000189,-224.582582
1990.000000,0.000200,-235.532534
2000.000000,0.000206,-247.811955


