#X,Acoustic Pressure across Frequency(3)_At Node 586,Acoustic Pressure across Frequency(3)_At Node 586
#Frequency(Hz),Pressure(N/mm^2(MPa))_Magnitude,Angle(degrees)_Phase
1010.000000,8.934676E-07,-244.327975
1020.000000,7.396812E-07,-245.901959
1030.000000,5.810043E-07,-247.472992
1040.000000,4.156234E-07,-249.041693
1050.000000,2.415443E-07,-250.608525
1060.000000,5.652247E-08,-252.173759
1070.000000,1.420256E-07,-73.738102
1080.000000,3.571347E-07,-75.301155
1090.000000,5.924368E-07,-76.863322
1100.000000,8.523568E-07,-78.424641
1110.000000,1.142379E-06,-79.985119
1120.000000,1.469419E-06,-81.544723
1130.000000,1.842360E-06,-83.103387
1140.000000,2.272837E-06,-84.661018
1150.000000,2.776416E-06,-86.217501
1160.000000,3.374448E-06,-87.772709
1170.000000,4.097045E-06,-89.326513
1180.000000,4.988119E-06,-90.878785
1190.000000,6.114332E-06,-92.429423
1200.000000,7.582029E-06,-93.978363
1210.000000,9.571934E-06,-95.525624
1220.000000,1.241795E-05,-97.071392
1230.000000,1.681301E-05,-98.616233
1240.000000,2.446885E-05,-100.161776
1250.000000,4.107644E-05,-101.713748
1260.000000,1.039213E-04,-103.310421
1270.000000,2.849241E-04,-284.445219
1280.000000,6.546777E-05,-286.192930
1290.000000,3.875880E-05,-287.743555
1300.000000,2.839197E-05,-289.274712
1310.000000,2.291222E-05,-290.798088
1320.000000,1.954544E-05,-292.316599
1330.000000,1.728517E-05,-293.831395
1340.000000,1.567831E-05,-295.343106
1350.000000,1.449095E-05,-296.852150
1360.000000,1.359033E-05,-298.358895
1370.000000,1.289562E-05,-299.863674
1380.000000,1.235501E-05,-301.366818
1390.000000,1.193389E-05,-302.868681
1400.000000,1.160846E-05,-304.369618
1410.000000,1.136204E-05,-305.870013
1420.000000,1.118277E-05,-307.370255
1430.000000,1.106228E-05,-308.870763
1440.000000,1.099476E-05,-310.371972
1450.000000,1.097643E-05,-311.874326
1460.000000,1.100522E-05,-313.378292
1470.000000,1.108053E-05,-314.884352
1480.000000,1.120324E-05,-316.393000
1490.000000,1.137578E-05,-317.904760
1500.000000,1.160231E-05,-319.420166
1510.000000,1.188918E-05,-320.939797
1520.000000,1.224553E-05,-322.464260
1530.000000,1.268437E-05,-323.994245
1540.000000,1.322427E-05,-325.530522
1550.000000,1.389216E-05,-327.074035
1560.000000,1.472813E-05,-328.625977
1570.000000,1.579421E-05,-330.187995
1580.000000,1.719116E-05,-331.762549
1590.000000,1.909401E-05,-333.353678
1600.000000,2.183527E-05,-334.968810
1610.000000,2.613306E-05,-336.623738
1620.000000,3.387781E-05,-338.359721
1630.000000,5.217328E-05,-340.331442
1640.000000,1.511301E-04,-344.066054
1650.000000,1.093588E-04,-159.981765
1660.000000,3.358793E-05,-163.223157
1670.000000,1.707960E-05,-165.180548
1680.000000,9.752183E-06,-166.944200
1690.000000,5.521374E-06,-168.646886
1700.000000,2.839791E-06,-170.316911
1710.000000,7.868074E-07,-171.983878
1720.000000,7.857246E-07,-353.644369
1730.000000,2.069361E-06,-355.302857
1740.000000,3.164230E-06,-356.961693
1750.000000,4.132250E-06,-358.621847
1760.000000,5.014458E-06,-0.283847
1770.000000,5.839557E-06,-1.947932
1780.000000,6.628615E-06,-3.614166
1790.000000,7.397828E-06,-5.282497
1800.000000,8.160226E-06,-6.952805
1810.000000,8.926781E-06,-8.624929
1820.000000,9.707177E-06,-10.298685
1830.000000,1.051034E-05,-11.973892
1840.000000,1.134485E-05,-13.650384
1850.000000,1.221931E-05,-15.328013
1860.000000,1.314262E-05,-17.006680
1870.000000,1.412426E-05,-18.686338
1880.000000,1.517467E-05,-20.367018
1890.000000,1.630571E-05,-22.048860
1900.000000,1.753473E-05,-23.732311
1910.000000,1.886673E-05,-25.416858
1920.000000,2.033545E-05,-27.105209
1930.000000,2.198208E-05,-28.799770
1940.000000,2.412032E-05,-30.529130
1950.000000,2.620333E-05,-32.547299
1960.000000,2.752976E-05,-33.822237
1970.000000,3.002355E-05,-35.539450
1980.000000,3.278767E-05,-37.252619
1990.000000,3.591003E-05,-38.971140
2000.000000,3.947186E-05,-40.698598


