$FREQUENCY =   0.2000000E+02,,,,,,
$FREQUENCY =   0.4900000E+03,,,,,,
720,-2.84E-02,-1.15E+00,1.71E-02,8.79E-05,4.29E-04,-5.33E-05
721,-2.84E-02,-1.15E+00,1.71E-02,8.79E-05,4.29E-04,-5.33E-05
722,-2.12E-03,3.90E-02,-5.91E-05,1.87E-03,4.50E-02,8.91E-05
723,-3.16E-04,4.58E-02,1.92E-04,3.49E-04,3.83E-02,-2.11E-04
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
$FREQUENCY =   0.5000000E+03,,,,,,
720,-3.03E-02,-1.16E+00,1.83E-02,9.75E-05,4.76E-04,-5.92E-05
721,-3.03E-02,-1.16E+00,1.83E-02,9.75E-05,4.76E-04,-5.92E-05
722,-2.22E-03,4.14E-02,-6.08E-05,2.03E-03,4.63E-02,9.63E-05
723,-3.28E-04,4.85E-02,2.00E-04,3.78E-04,3.90E-02,-2.28E-04
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
$FREQUENCY =   0.5100000E+03,,,,,,
720,-3.23E-02,-1.17E+00,1.95E-02,1.09E-04,5.31E-04,-6.60E-05
721,-3.23E-02,-1.17E+00,1.95E-02,1.09E-04,5.31E-04,-6.60E-05
722,-2.34E-03,4.40E-02,-6.27E-05,2.21E-03,4.78E-02,1.04E-04
723,-3.42E-04,5.15E-02,2.08E-04,4.10E-04,3.98E-02,-2.48E-04
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
$FREQUENCY =   0.5200000E+03,,,,,,
720,-3.45E-02,-1.18E+00,2.08E-02,1.22E-04,5.96E-04,-7.41E-05
721,-3.45E-02,-1.18E+00,2.08E-02,1.22E-04,5.96E-04,-7.41E-05
722,-2.46E-03,4.70E-02,-6.46E-05,2.40E-03,4.94E-02,1.13E-04
723,-3.57E-04,5.48E-02,2.18E-04,4.46E-04,4.07E-02,-2.70E-04
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
$FREQUENCY =   0.5300000E+03,,,,,,
720,-3.68E-02,-1.19E+00,2.22E-02,1.38E-04,6.74E-04,-8.37E-05
